"strap","Parcelno"
"M8700062","157502303001"
"M8700063","157502303001"
"M8700065","157502303001"
"M8700066","157502303001"
"M8700069","157502303001"
"M8700070","157502303001"
"M8700074","157502303002"
"M8700080","157508200003"
"M8700086","146320400007"
"M8700087","146318113001"
"M8700088","131515101001"
"M8700091","157502400007"
"M8700094","146321300001"
"M8700097","146320400007"
"M8700099","146322300014"
"M8700102","146322300014"
"M8700112","146318208001"
"M8700126","146322300014"
"M8700131","120534428001"
"M8700147","131515101001"
"M8700148","131515101001"
"M8700500","146329241002"
"M8700501","146329241002"
"M8700505","157716200005"
"M8700700","132300000015"
"M8700901","157716200005"
"M8701000","131509092001"
"M8711035","157502303001"
"M8724002","146329241001"
"M8724007","157925421004"
"M8724008","120534203001"
"M8724010","146320400007"
"M8724013","120534205001"
"M8724017","120534127002"
"M8724018","146321300001"
"M8724022","120534203001"
"M8724023","157508200003"
"M8724026","157508200003"
"M8724028","120534203001"
"M8724029","120534203001"
"M8724031","146320400007"
"M8724033","146320400007"
"M8724034","120534205001"
"M8724036","146318113001"
"M8724037","120534205001"
"M8724039","157721000024"
"M8724040","146320400007"
"M8724043","146320400007"
"M8724046","131515101001"
"M8724047","146318208001"
"M8724048","146321300001"
"M8724050","146318208001"
"M8724051","157508200003"
"M8724052","146321300001"
"M8724054","120534238001"
"M8724055","146321300001"
"M8724056","120534203001"
"M8724057","146329241001"
"M8724060","146320400007"
"M8724063","157721000024"
"M8724064","157721000024"
"M8724066","146320400007"
"M8724070","146334100061"
"M8724071","146520000001"
"M8724072","146320400007"
"M8724076","146318208001"
"M8724081","146329241002"
"M8724082","146329241002"
"M8724084","120534127002"
"M8724089","146329241001"
"M8724091","146322300014"
"M8724095","120534127002"
"M8724100","146320400007"
"M8724103","120534205001"
"M8724105","146320400007"
"M8724108","131515101001"
"M8724110","120534203001"
"M8724111","146321300001"
"M8724112","157721000024"
"M8724115","146320400007"
"M8724117","146320400007"
"M8724119","146329241001"
"M8724120","120534205001"
"M8724122","146318208001"
"M8724123","157502280004"
"M8724126","146329241001"
"M8724128","146329241002"
"M8724130","157502280004"
"M8724131","157502400007"
"M8724132","146320400007"
"M8724137","120534203001"
"M8724139","120534205001"
"M8724141","120534205001"
"M8724143","146113149001"
"M8724147","157508200003"
"M8724151","157511100019"
"M8724153","146113149001"
"M8724155","146329241001"
"M8724160","146320400007"
"M8724162","146329241002"
"M8724167","146320400007"
"M8724169","120534205001"
"M8724170","131515101001"
"M8724172","131515101001"
"M8724175","120534238001"
"M8724176","120534238001"
"M8724177","120534205001"
"M8724178","131536000011"
"M8724179","146320100009"
"M8724184","146321300001"
"M8724185","146321300001"
"M8724186","157502200037"
"M8724188","120534205001"
"M8724192","146329241001"
"M8724194","146329241001"
"M8724200","146113149001"
"M8724203","146318113001"
"M8724205","146329241001"
"M8724208","146321300001"
"M8724211","120534127002"
"M8724214","131515101001"
"M8724215","131515101001"
"M8724218","157508200003"
"M8724219","146320400007"
"M8724224","146329241001"
"M8724233","157502300020"
"M8724234","146320400007"
"M8724239","146322300014"
"M8724241","146320400007"
"M8724244","146320400007"
"M8724246","131515101001"
"M8724247","146329241001"
"M8724252","146320400007"
"M8724254","146321300001"
"M8724255","146334100061"
"M8724256","146320400007"
"M8724258","146322300014"
"M8724263","146318208001"
"M8724266","132300000015"
"M8724269","120534203001"
"M8724273","120534127002"
"M8724278","157721000024"
"M8724282","146320400007"
"M8724292","120534203001"
"M8724296","131503325006"
"M8724297","146321300001"
"M8724298","146318208001"
"M8724302","120534127002"
"M8724307","120534238001"
"M8724317","131531003007"
"M8724318","131515101001"
"M8724321","120534238001"
"M8724322","120534205001"
"M8724326","146322300014"
"M8724329","146321300001"
"M8724332","146318113001"
"M8724333","146318208001"
"M8724334","146322300014"
"M8724336","146329241002"
"M8724342","146318113001"
"M8724353","120320200006"
"M8724355","131515101001"
"M8724358","146321300001"
"M8724361","146113149001"
"M8724365","120534203001"
"M8724367","120534205001"
"M8724369","146329241001"
"M8724374","158313208002"
"M8724380","120534203001"
"M8724384","146322300014"
"M8724385","157502242004"
"M8724386","157508200003"
"M8724390","146321300001"
"M8724391","146320400007"
"M8724395","157724007002"
"M8724396","157721000024"
"M8724399","146322300014"
"M8724401","157502300020"
"M8724403","146320400007"
"M8724405","146320400007"
"M8724411","146320400007"
"M8724414","146334100061"
"M8724415","157502300020"
"M8724416","146320400007"
"M8724418","146320400007"
"M8724422","157721000024"
"M8724423","146318208001"
"M8724436","146329241001"
"M8724442","146320400007"
"M8724443","146321300001"
"M8724449","157508200003"
"M8724457","146318113001"
"M8724459","146318208001"
"M8724460","146321300001"
"M8724461","157721000024"
"M8724462","146318208001"
"M8724464","146318208001"
"M8724467","146321300001"
"M8724470","157716200005"
"M8724474","146322300014"
"M8724476","146318208001"
"M8724477","146334100061"
"M8724479","120534127002"
"M8724480","157716200005"
"M8724482","157502400007"
"M8724487","157721000024"
"M8724488","120534127002"
"M8724489","146113149001"
"M8724490","146113149001"
"M8724491","146329241001"
"M8724492","146113149001"
"M8724496","120534205001"
"M8724497","120534205001"
"M8724506","131515101001"
"M8724507","120534203001"
"M8724509","120534428001"
"M8724510","131515101001"
"M8724511","157502303001"
"M8724512","120534203001"
"M8724513","120534203001"
"M8724514","120534203001"
"M8724515","120534205001"
"M8724517","120534205001"
"M8724526","120534205001"
"M8724529","157502200037"
"M8724532","120534205001"
"M8724537","120534238001"
"M8724538","120534127002"
"M8724543","120534205001"
"M8724545","120534205001"
"M8724547","120534205001"
"M8724550","120534205001"
"M8724551","131510000032"
"M8724553","120534238001"
"M8724556","120534238001"
"M8724558","120534127002"
"M8724559","120534203001"
"M8724561","120534203001"
"M8724562","120534238001"
"M8724565","120534205001"
"M8724566","120534205001"
"M8724568","120534238001"
"M8724575","120534205001"
"M8724576","131510000032"
"M8724581","120534238001"
"M8724582","131515101001"
"M8724587","120534127002"
"M8724588","120534205001"
"M8724589","120534127002"
"M8724591","120534203001"
"M8724592","131515101001"
"M8724595","120534238001"
"M8724597","120534111002"
"M8724598","120534203001"
"M8724605","120534205001"
"M8724613","120534205001"
"M8724619","131515101001"
"M8724620","120534127002"
"M8724621","120534203001"
"M8724623","131515101001"
"M8724624","157508200003"
"M8724627","120534238001"
"M8724628","120534203001"
"M8724630","131515101001"
"M8724632","120534127002"
"M8724636","120534127002"
"M8724637","120534203001"
"M8724638","131515101001"
"M8724644","131515101001"
"M8724645","131515101001"
"M8724646","120534127002"
"M8724651","120534127002"
"M8724654","120534203001"
"M8724655","120534205001"
"M8724656","120534203001"
"M8724658","131515101001"
"M8724659","131515101001"
"M8724660","157502280004"
"M8724665","120534428001"
"M8724667","131515101001"
"M8724676","120534127002"
"M8724679","131515101001"
"M8724681","120534205001"
"M8724682","120318422002"
"M8724683","131515101001"
"M8724684","131510000032"
"M8724688","131515101001"
"M8724690","120534205001"
"M8724691","120534205001"
"M8724694","120534238001"
"M8724698","120534205001"
"M8724702","131515101001"
"M8724705","120534127002"
"M8724710","120534238001"
"M8724712","131515101001"
"M8724715","131515101001"
"M8724717","131515101001"
"M8724726","120534238001"
"M8724729","120534127002"
"M8724730","157502303002"
"M8724739","120534205001"
"M8724740","146329241001"
"M8724741","120534205001"
"M8724742","120534203001"
"M8724743","120534127002"
"M8724746","120534203001"
"M8724761","146113149001"
"M8724762","146322300014"
"M8724764","146329241001"
"M8724768","146318208001"
"M8724769","146322300014"
"M8724770","146318208001"
"M8724773","131924000004"
"M8724774","157716200005"
"M8724778","120534205001"
"M8724780","131515101001"
"M8724781","146321300001"
"M8724783","146113149001"
"M8724786","146113149001"
"M8724791","120534238001"
"M8724794","120321000008"
"M8724796","146321300001"
"M8724800","157716200005"
"M8724801","157502300020"
"M8724802","146320400007"
"M8724806","120534205001"
"M8724808","120534203001"
"M8724810","120534205001"
"M8724811","120534205001"
"M8724819","146318208001"
"M8724825","146334100061"
"M8724833","157716200005"
"M8724837","157502400007"
"M8724839","157502303001"
"M8724845","146320400007"
"M8724850","157721000024"
"M8724864","157502303002"
"M8724866","157721000024"
"M8724877","146320400007"
"M8724879","146329241002"
"M8724880","131515101001"
"M8724885","157502300020"
"M8724886","146322300014"
"M8724888","120534205001"
"M8724903","157502303001"
"M8724921","146321300001"
"M8724923","157716200005"
"M8724924","146318208001"
"M8724927","146322300014"
"M8724931","146321300001"
"M8724932","131515101001"
"M8724935","146329241001"
"M8724939","146329241001"
"M8724944","157724021007"
"M8724947","146320400007"
"M8724948","146322300014"
"M8724955","157502280004"
"M8724960","146320400007"
"M8724965","146329241001"
"M8724967","157724007002"
"M8724972","146322300014"
"M8724978","146318113001"
"M8724985","146320400007"
"M8724989","146320400007"
"M8724991","120534238001"
"M8724995","146329241001"
"M8725003","146510000049"
"M8725004","131503325006"
"M8725006","131515101001"
"M8725008","131515101001"
"M8725009","120534205001"
"M8725011","120534238001"
"M8725014","131515101001"
"M8725027","120534205001"
"M8725033","131515101001"
"M8725034","131515101001"
"M8725035","120534203001"
"M8725038","120534205001"
"M8725040","131510000032"
"M8725041","131515101001"
"M8725047","131515101001"
"M8725050","131515101001"
"M8725053","120534205001"
"M8725054","120534205001"
"M8725055","120534428001"
"M8725060","120534238001"
"M8725061","131515101001"
"M8725062","120534127002"
"M8725067","157511100019"
"M8725069","120534205001"
"M8725071","120534203001"
"M8725078","120534238001"
"M8725079","131515101001"
"M8725080","120534238001"
"M8725088","120534111002"
"M8725090","131515101001"
"M8725095","157508200003"
"M8725096","131515101001"
"M8725099","131515101001"
"M8725100","120534127002"
"M8725104","120534127002"
"M8725105","120534205001"
"M8725107","120534127002"
"M8725110","131515101001"
"M8725115","131515101001"
"M8725125","131515101001"
"M8725133","131515101001"
"M8725134","131503325006"
"M8725137","157502303001"
"M8725145","120534428001"
"M8725152","157502303002"
"M8725154","131503325006"
"M8725157","131515101001"
"M8725161","120534127002"
"M8725165","131515101001"
"M8725170","157508200003"
"M8725171","157502303001"
"M8725172","131515101001"
"M8725173","131515101001"
"M8725183","120534127002"
"M8725187","131515101001"
"M8725195","131515101001"
"M8725196","131515101001"
"M8725199","131515101001"
"M8725202","120318110003"
"M8725216","120534238001"
"M8725218","131515101001"
"M8725223","131515101001"
"M8725224","131515101001"
"M8725226","131515101001"
"M8725227","146536000025"
"M8725230","157502303002"
"M8725231","157716200005"
"M8725239","131503325006"
"M8725241","131515101001"
"M8725245","120534203001"
"M8725252","146321300001"
"M8725253","146322300014"
"M8725254","146329241001"
"M8725257","146320400007"
"M8725264","120534238001"
"M8725265","146318208001"
"M8725267","146318208001"
"M8725271","146329241001"
"M8725274","157508200003"
"M8725275","146334100061"
"M8725276","157925421001"
"M8725279","157721000024"
"M8725280","157502400007"
"M8725284","131515101001"
"M8725289","120534127002"
"M8725291","146113149001"
"M8725296","146318208001"
"M8725298","157502400007"
"M8725299","146320400007"
"M8725300","146320400007"
"M8725304","157716200005"
"M8725313","157511100019"
"M8725317","146321300001"
"M8725318","157508200003"
"M8725337","131515101001"
"M8725340","146322300014"
"M8725342","146329241001"
"M8725348","131515101001"
"M8725352","157502290001"
"M8725362","146322300014"
"M8725365","146329241002"
"M8725374","146113149001"
"M8725377","146318113001"
"M8725383","146320400007"
"M8725384","146322300014"
"M8725386","146322300014"
"M8725390","157502280004"
"M8725392","157502303001"
"M8725395","146329241002"
"M8725396","146320400007"
"M8725398","146318208001"
"M8725400","157502300020"
"M8725402","157721000024"
"M8725404","146321300001"
"M8725405","157716200005"
"M8725412","157724006002"
"M8725415","146322300014"
"M8725417","157925421004"
"M8725418","146322300014"
"M8725421","146320400007"
"M8725425","146320400007"
"M8725435","157502303002"
"M8725436","131515101001"
"M8725437","157511100019"
"M8725439","146334100061"
"M8725440","131515101001"
"M8725441","146320400007"
"M8725449","157716200005"
"M8725451","146321300001"
"M8725453","157721000024"
"M8725457","146322300014"
"M8725462","146318113001"
"M8725469","146321300001"
"M8725470","146320400007"
"M8725472","146320400007"
"M8725473","146320400007"
"M8725475","146320400007"
"M8725480","146318113001"
"M8725486","146320400007"
"M8725487","146113149001"
"M8725492","146322300014"
"M8725496","146321300001"
"M8725498","146329241001"
"M8725500","146318208001"
"M8725501","157502400007"
"M8725512","146320400007"
"M8725517","146320400007"
"M8725519","146320400007"
"M8725524","146320400007"
"M8725540","146322300014"
"M8725541","146334100061"
"M8725542","157721000024"
"M8725546","157502400007"
"M8725547","146321300001"
"M8725553","146321300001"
"M8725554","131515101001"
"M8725556","157508200003"
"M8725557","146320400007"
"M8725558","146322300014"
"M8725559","157716200005"
"M8725563","146329241002"
"M8725565","146320400007"
"M8725571","146113149001"
"M8725573","157502300020"
"M8725576","146318208001"
"M8725578","146320400007"
"M8725580","146318208001"
"M8725587","157511100019"
"M8725591","146322400038"
"M8725594","146320400007"
"M8725595","146321300001"
"M8725596","146329241001"
"M8725599","157508200003"
"M8725601","157502303002"
"M8725604","146318208001"
"M8725605","157716200005"
"M8725606","157721000024"
"M8725609","146329241002"
"M8725619","146318208001"
"M8725622","146318208001"
"M8725627","120318110003"
"M8725628","146318208001"
"M8725629","146320400007"
"M8725630","146324000005"
"M8725631","146318208001"
"M8725637","157511100019"
"M8725641","146329241002"
"M8725642","146329241001"
"M8725643","157716200005"
"M8725644","146113149001"
"M8725650","146320400007"
"M8725652","146113149001"
"M8725654","146320400007"
"M8725657","146322300014"
"M8725666","157721000024"
"M8725670","146321300001"
"M8725671","157502303001"
"M8725682","157502300020"
"M8725686","146318208001"
"M8725688","146318208001"
"M8725689","131515101001"
