"","id.musa","address","id.apn","id.acct","lot.sqft"
"335",3825,"3056 6TH  ST  BOULDER Colorado","146124418006","R0004600",6294
"336",8320,"2495 KENWOOD  DR  BOULDER Colorado","157706407023","R0004608",9981
"337",1783,"20 LASHLEY S LN  BOULDER Colorado","157705318006","R0004619",5836
"338",820,"2121 WALNUT  ST  BOULDER Colorado","146330430013","R0004628",3553
"339",4682,"3143 FERN  PL  BOULDER Colorado","146319324003","R0004648",13518
"340",2506,"2455 FOREST  AVE  BOULDER Colorado","146319431009","R0004650",8251
"341",6716,"2905 6TH  ST  BOULDER Colorado","146125150010","R0004658",6159
"342",3490,"1320 NORWOOD  AVE  BOULDER Colorado","146319200095","R0004717",11861
"343",10059,"1600 ALPINE  AVE  BOULDER Colorado","146330225020","R0004725",10543
"344",10358,"2980 18TH  ST  BOULDER Colorado","146319328002","R0004759",6472
"345",5799,"711 PINE  ST  BOULDER Colorado","146125428004","R0004761",10329
"346",4037,"842 16TH  ST  BOULDER Colorado","146331404003","R0004774",6226
"347",6231,"2045 ALPINE  DR  BOULDER Colorado","146330116014","R0004788",8277
"348",5094,"806 HAWTHORN  AVE  BOULDER Colorado","146124400121","R0004805",7203
"349",5856,"966 GRANDVIEW  AVE  BOULDER Colorado","146331229001","R0004858",6264
"350",4248,"2060 NORWOOD  AVE  BOULDER Colorado","146319101002","R0004861",46369
"351",10301,"3061 10TH  ST  BOULDER Colorado","146124411017","R0004865",6302
"352",2886,"572 ARAPAHOE  AVE  BOULDER Colorado","146136102007","R0004897",9433
"353",5188,"335 27TH  ST  BOULDER Colorado","157705203007","R0004918",6303
"354",3443,"2611 LLOYD  CIR  BOULDER Colorado","146320204007","R0004919",9016
"355",2586,"3305 4TH  ST  BOULDER Colorado","146124310001","R0004931",7910
"356",1136,"2462 20TH  ST  BOULDER Colorado","146330521003","R0004957",3694
"357",262,"1320 6TH  ST  BOULDER Colorado","146136133005","R0004974",5285
"358",3733,"2805 DARTMOUTH  AVE  BOULDER Colorado","157705319006","R0004986",7810
"359",523,"350 BATES  AVE  BOULDER Colorado","157705324003","R0004987",6833
"360",8219,"424 CONCORD  AVE  BOULDER Colorado","146125101007","R0005008",6343
"361",9817,"2802 CORDRY  CT  BOULDER Colorado","146332200031","R0005025",14750
"362",4837,"422 ARAPAHOE  AVE A BOULDER Colorado","146136103023","R0005033",7165
"363",3262,"845 14TH  ST  BOULDER Colorado","146331321014","R0005056",9624
"364",5090,"2830 13TH  ST  BOULDER Colorado","146330210008","R0005074",6885
"365",9918,"527 MARINE  ST  BOULDER Colorado","146136102016","R0005085",10422
"366",4335,"1503 COLUMBINE  AVE  BOULDER Colorado","157706204004","R0005090",6849
"367",7643,"2209 JUNIPER  CT  BOULDER Colorado","146319115007","R0005102",10020
"368",1833,"789 15TH  ST  BOULDER Colorado","146331333017","R0005128",6151
"369",10345,"1015 ROSE HILL  DR  BOULDER Colorado","146136408002","R0005140",20459
"370",106,"3135 23RD  ST  BOULDER Colorado","146319425026","R0005148",6634
"371",6589,"2200 DARTMOUTH  AVE  BOULDER Colorado","157706406012","R0005199",13292
"372",10342,"125 31ST S ST  BOULDER Colorado","157705318023","R0005204",10154
"373",6203,"2455 6TH  ST  BOULDER Colorado","146125405001","R0005205",2026
"374",7849,"325 NORTON  ST  BOULDER Colorado","157706406015","R0005235",10103
"375",1002,"2002 BASELINE  RD  BOULDER Colorado","157706113001","R0005246",6802
"376",8479,"410 IRIS  AVE  BOULDER Colorado","146124400033","R0005250",8258
"377",1624,"370 BATES  AVE  BOULDER Colorado","157705324004","R0005257",6974
"378",450,"1590 LINDEN  AVE  BOULDER Colorado","146319213008","R0005282",9728
"379",7870,"2426 PINE  ST  BOULDER Colorado","146330613004","R0005290",6884
"380",7449,"1245 KALMIA  AVE  BOULDER Colorado","146319200037","R0005326",11335
"381",10379,"2686 4TH  ST  BOULDER Colorado","146125111004","R0005334",7394
"382",7468,"1836 PEARL  ST  BOULDER Colorado","146330427002","R0005339",6917
"383",8429,"2003 BLUEBELL  AVE  BOULDER Colorado","157706111006","R0005341",11586
"384",9187,"765 10TH  ST  BOULDER Colorado","146331328015","R0005378",6259
"385",5063,"2119 MARIPOSA  AVE  BOULDER Colorado","157706107006","R0005395",6719
"386",8832,"1830 ELDER  AVE  BOULDER Colorado","146319300063","R0005415",11122
"387",5824,"860 GRANT  PL  BOULDER Colorado","146136417018","R0005444",9365
"388",11319,"40 LASHLEY S LN  BOULDER Colorado","157705318008","R0005448",6236
"389",7759,"720 18TH  ST  BOULDER Colorado","146331409020","R0005459",6326
"390",11155,"2390 GLENWOOD  DR  BOULDER Colorado","146319415010","R0005470",7055
"391",8916,"870 WILLOW BROOK  RD  BOULDER Colorado","146136431005","R0005478",11421
"392",6535,"941 8TH  ST  BOULDER Colorado","146136410014","R0005484",9576
"393",2521,"2810 STANFORD  AVE  BOULDER Colorado","157705329017","R0005492",10221
"394",3384,"2806 CORDRY  CT  BOULDER Colorado","146332200029","R0005525",11164
"395",1720,"2130 FLORAL  DR  BOULDER Colorado","146319424004","R0005537",8894
"396",1389,"1416 ELDER  AVE  BOULDER Colorado","146319331001","R0005563",17713
"397",1058,"2870 18TH  ST  BOULDER Colorado","146330216012","R0005569",8271
"398",3682,"1935 GOSS  ST  BOULDER Colorado","146330815007","R0005581",6059
"399",10989,"810 HAWTHORN  AVE  BOULDER Colorado","146124400122","R0005603",7235
"400",6637,"1965 KOHLER  DR  BOULDER Colorado","157706411005","R0005604",21909
"401",5147,"1064 10TH  ST  BOULDER Colorado","146331308004","R0005612",9142
"402",2255,"3110 25TH  ST  BOULDER Colorado","146319429005","R0005616",7331
"403",9574,"505 NORTHSTAR  CT  BOULDER Colorado","146113401012","R0005623",7112
"404",6588,"3015 BIRCH  AVE  BOULDER Colorado","157705210019","R0005655",6619
"405",7839,"632 DEWEY  AVE  BOULDER Colorado","146125129006","R0005670",2613
"406",916,"1723 MARINE  ST  BOULDER Colorado","146331100031","R0005690",4967
"407",9727,"3033 4TH  ST  BOULDER Colorado","146124309013","R0005692",9315
"408",334,"1138 EUCLID  AVE  BOULDER Colorado","146331314001","R0005701",5841
"409",3792,"1032 11TH  ST  BOULDER Colorado","146331307008","R0005704",6179
"410",11282,"1920 EDGEWOOD  DR  BOULDER Colorado","146330113002","R0005710",9019
"411",6300,"440 ARAPAHOE  AVE  BOULDER Colorado","146136103015","R0005724",10864
"412",7559,"1915 GRAPE  AVE  BOULDER Colorado","146319407011","R0005737",8221
"413",420,"1855 GRAPE  AVE  BOULDER Colorado","146319300011","R0005756",6797
"414",6696,"800 WILLOW BROOK  RD  BOULDER Colorado","146136431001","R0005775",11968
"415",10416,"1024 11TH  ST  BOULDER Colorado","146331307009","R0005796",6784
"416",7933,"1020 15TH  ST  BOULDER Colorado","146331301003","R0005808",6174
"417",1491,"3050 ASH  AVE  BOULDER Colorado","157705318001","R0005817",6319
"418",5695,"2995 JEFFERSON  ST  BOULDER Colorado","146319334001","R0005818",9251
"419",5654,"2007 COLUMBINE  AVE  BOULDER Colorado","157706113007","R0005860",13434
"420",4554,"3375 14TH  ST  BOULDER Colorado","146319360001","R0005870",16277
"421",5107,"3119 9TH  ST  BOULDER Colorado","146124413013","R0005872",12407
"422",6831,"2460 HAWTHORN  AVE  BOULDER Colorado","146319413006","R0005875",7093
"423",556,"1755 DEER VALLEY  RD  BOULDER Colorado","157706303002","R0005887",14734
"424",8120,"2854 11TH  ST A BOULDER Colorado","146125156001","R0005889",5572
"425",8413,"2040 WALNUT  ST  BOULDER Colorado","146330493001","R0005899",8025
"426",7650,"2132 PINE  ST  BOULDER Colorado","146330512002","R0005942",7146
"427",9648,"2445 BALSAM  DR  BOULDER Colorado","146330122002","R0005946",8657
"428",6218,"508 PLEASANT  ST  BOULDER Colorado","146136138002","R0005996",6831
"429",5947,"1365 OAK  CT  BOULDER Colorado","146318319026","R0006008",7370
"430",533,"1521 9TH  ST  BOULDER Colorado","146136100010","R0006090",4558
"431",3683,"2921 4TH  ST  BOULDER Colorado","146125201007","R0006091",6306
"432",1019,"1575 MARIPOSA  AVE  BOULDER Colorado","157706205007","R0006092",11825
"433",7691,"2993 24TH  ST  BOULDER Colorado","146319426019","R0006103",6970
"434",2491,"1524 NORTH  ST  BOULDER Colorado","146330226067","R0006144",6738
"435",3065,"2133 5TH  ST  BOULDER Colorado","146125433017","R0006148",6437
"436",10445,"90 31ST S ST  BOULDER Colorado","157705316009","R0006158",7253
"437",2979,"730 9TH  ST  BOULDER Colorado","146331327008","R0006176",3811
"438",4559,"506 JUNIPER  AVE  BOULDER Colorado","146124100119","R0006188",10626
"439",10975,"510 JUNIPER  AVE  BOULDER Colorado","146124100090","R0006189",21407
"440",5893,"3060 17TH  ST  BOULDER Colorado","146319326022","R0006192",6449
"441",6594,"3035 23RD  ST  BOULDER Colorado","146319425019","R0006197",8733
"442",11096,"1503 CEDAR  AVE  BOULDER Colorado","146330204005","R0006213",12926
"443",9711,"943 SPRUCE  ST  BOULDER Colorado","146125422009","R0006214",14376
"444",10950,"2925 4TH  ST  BOULDER Colorado","146125201008","R0006225",8870
"445",1155,"2037 MAPLETON  AVE  BOULDER Colorado","146330505014","R0006227",7499
"446",9059,"2593 KALMIA  AVE  BOULDER Colorado","146319111001","R0006242",10968
"447",521,"2393 KALMIA  AVE  BOULDER Colorado","146319111014","R0006254",11210
"448",8523,"879 19TH  ST  BOULDER Colorado","146331406020","R0006279",6023
"449",11248,"3325 13TH  ST  BOULDER Colorado","146319302003","R0006293",8609
"450",972,"1980 KOHLER  DR  BOULDER Colorado","157706412006","R0006302",17865
"451",10996,"2284 NICHOLL  ST  BOULDER Colorado","146330103009","R0006306",8173
"452",1642,"2175 FLORAL  DR  BOULDER Colorado","146319423027","R0006307",7919
"453",857,"1650 WILSON  CT  BOULDER Colorado","146319202008","R0006312",16573
"454",4343,"1730 BLUFF  ST  BOULDER Colorado","146330226009","R0006327",13358
"455",8636,"705 MAPLETON  AVE  BOULDER Colorado","146125403011","R0006330",8318
"456",11293,"1590 HILLSIDE  RD  BOULDER Colorado","146331205002","R0006334",31811
"457",9650,"1927 GOSS  ST  BOULDER Colorado","146330815006","R0006377",5831
"458",2003,"2800 20TH  ST  BOULDER Colorado","146330112007","R0006394",9699
"459",2926,"907 7TH  ST  BOULDER Colorado","146136411005","R0006406",13535
"460",7055,"531 MAXWELL  AVE  BOULDER Colorado","146125104010","R0006407",7231
"461",1599,"1054 GRANT  PL  BOULDER Colorado","146136413018","R0006424",6310
"462",2157,"960 6TH  ST  BOULDER Colorado","146136411010","R0006439",14551
"463",4626,"2931 14TH  ST  BOULDER Colorado","146330207009","R0006459",7165
"464",8734,"3345 FOLSOM  ST  BOULDER Colorado","146319401014","R0006466",11685
"465",58,"1315 9TH  ST  BOULDER Colorado","146136127019","R0006469",5836
"466",5012,"3305 19TH  ST  BOULDER Colorado","146319300010","R0006475",7028
"467",10848,"1100 JUNIPER  AVE  BOULDER Colorado","146124100109","R0006484",13481
"468",11009,"1642 BASELINE  RD  BOULDER Colorado","157706203002","R0006487",5360
"469",3400,"2816 9TH  ST  BOULDER Colorado","146125140006","R0006489",6713
"470",5914,"3105 DARTMOUTH  AVE  BOULDER Colorado","157705316021","R0006491",7555
"471",6392,"935 10TH  ST  BOULDER Colorado","146331312015","R0006492",9853
"472",557,"2816 CORDRY  CT  BOULDER Colorado","146332200023","R0006512",11485
"473",5669,"3033 9TH  ST  BOULDER Colorado","146124412014","R0006532",7927
"474",5230,"3070 22ND  ST  BOULDER Colorado","146319425008","R0006552",11204
"475",7117,"780 GRANT  PL  BOULDER Colorado","146136418017","R0006581",6422
"476",9366,"2000 DARTMOUTH  AVE  BOULDER Colorado","157706406004","R0006594",12020
"477",8070,"504 MAXWELL  AVE  BOULDER Colorado","146125405012","R0006599",3566
"478",10903,"2460 GLENWOOD  DR  BOULDER Colorado","146319415007","R0006648",7310
"479",6034,"1465 SUNSET  BLVD  BOULDER Colorado","146330226053","R0006650",12187
"480",4170,"1785 LOMBARDY  DR  BOULDER Colorado","146319204002","R0006672",10460
"481",7225,"1990 GLENWOOD  DR  BOULDER Colorado","146319417009","R0006698",10978
"482",113,"2830 18TH  ST  BOULDER Colorado","146330216010","R0006726",8272
"483",5645,"2449 6TH  ST  BOULDER Colorado","146125405002","R0006737",1997
"484",753,"3360 15TH  ST  BOULDER Colorado","146319307005","R0006742",7651
"485",8507,"1213 17TH  ST  BOULDER Colorado","146331207003","R0006753",18642
"486",1015,"704 16TH  ST  BOULDER Colorado","146331411007","R0006755",4690
"487",2724,"700 16TH  ST  BOULDER Colorado","146331411008","R0006756",6669
"488",2418,"3065 15TH  ST  BOULDER Colorado","146319319003","R0006768",11460
"489",4272,"850 14TH  ST  BOULDER Colorado","146331320005","R0006771",6070
"490",6878,"2826 11TH  ST  BOULDER Colorado","146125156004","R0006779",7519
"491",3765,"1670 LINDEN  AVE  BOULDER Colorado","146319214004","R0006782",7228
"492",8761,"2340 PANORAMA  AVE  BOULDER Colorado","146330120003","R0006792",7817
"493",9925,"1302 BASELINE  RD  BOULDER Colorado","157706219006","R0006808",9547
"494",5859,"400 MAPLETON  AVE  BOULDER Colorado","146125407005","R0006823",6794
"495",9687,"2212 EDGEWOOD  DR  BOULDER Colorado","146330104003","R0006824",9683
"496",3835,"3058 9TH  ST  BOULDER Colorado","146124411004","R0006855",6208
"497",444,"219 29TH  ST  BOULDER Colorado","157705206014","R0006875",5913
"498",9044,"855 15TH  ST  BOULDER Colorado","146331320019","R0006877",6140
"499",406,"625 UNIVERSITY  AVE  BOULDER Colorado","146136100037","R0006879",7980
"500",3097,"704 CONCORD  AVE  BOULDER Colorado","146125123005","R0006881",6848
"501",481,"3535 CLOVERLEAF  DR  BOULDER Colorado","146319220004","R0006889",6743
"502",9328,"555 13TH  ST  BOULDER Colorado","157706223002","R0006891",9534
"503",6640,"3136 9TH  ST  BOULDER Colorado","146124410007","R0006908",6128
"504",6017,"1501 DELLWOOD  AVE  BOULDER Colorado","146319331005","R0006925",7811
"505",5802,"1031 LINCOLN  PL  BOULDER Colorado","146331310013","R0006941",3679
"506",565,"2015 BALSAM  DR  BOULDER Colorado","146330114010","R0006964",15998
"507",1166,"2266 NICHOLL  ST  BOULDER Colorado","146330103006","R0006966",8087
"508",8365,"834 DEWEY  AVE  BOULDER Colorado","146125128004","R0006973",2509
"509",4408,"3066 7TH  ST  BOULDER Colorado","146124417004","R0006983",7892
"510",9075,"445 DEWEY  AVE  BOULDER Colorado","146125111012","R0006989",6324
"511",10776,"3315 19TH  ST  BOULDER Colorado","146319300009","R0006991",8029
"512",1617,"927 10TH  ST  BOULDER Colorado","146331312014","R0007005",6647
"513",5904,"2944 10TH  ST  BOULDER Colorado","146125135003","R0007010",6616
"514",207,"695 11TH  ST  BOULDER Colorado","157901101001","R0007011",17065
"515",7197,"3142 11TH  ST  BOULDER Colorado","146124404005","R0007015",6337
"516",1108,"2284 EDGEWOOD  DR  BOULDER Colorado","146330100005","R0007018",9381
"517",8852,"3065 18TH  ST  BOULDER Colorado","146319326007","R0007069",6513
"518",6362,"3091 6TH  ST  BOULDER Colorado","146124423021","R0007070",6179
"519",281,"2120 EDGEWOOD  DR  BOULDER Colorado","146330107003","R0007090",8908
"520",4397,"1865 KOHLER  DR  BOULDER Colorado","157706303007","R0007131",17984
"521",1141,"215 28TH  ST  BOULDER Colorado","157705204017","R0007146",6164
"522",2929,"1885 DEL ROSA  CT  BOULDER Colorado","146319226004","R0007154",8012
"523",8904,"2420 10TH  ST  BOULDER Colorado","146125100035","R0007166",6211
"524",815,"2272 NICHOLL  ST  BOULDER Colorado","146330103007","R0007193",8141
"525",5696,"721 SPRUCE  ST  BOULDER Colorado","146125429013","R0007195",14587
"526",3350,"3045 5TH  ST  BOULDER Colorado","146124401015","R0007200",7182
"527",331,"850 CIRCLE  DR  BOULDER Colorado","146136434004","R0007213",10942
"528",8128,"2340 BALSAM  DR  BOULDER Colorado","146330119005","R0007228",7769
"529",2352,"943 10TH  ST  BOULDER Colorado","146331312016","R0007230",6377
"530",5500,"656 PLEASANT  ST  BOULDER Colorado","146136128004","R0007246",6934
"531",2936,"3065 17TH  ST  BOULDER Colorado","146319327007","R0007304",7060
"532",7315,"2995 FOLSOM  ST  BOULDER Colorado","146319428012","R0007329",6959
"533",1182,"605 ALPINE  AVE  BOULDER Colorado","146125162004","R0007339",8220
"534",6439,"2944 3RD  ST  BOULDER Colorado","146125201002","R0007361",13237
"535",751,"701 16TH  ST  BOULDER Colorado","146331334008","R0007375",6649
"536",8975,"3080 22ND  ST  BOULDER Colorado","146319425007","R0007383",7187
"537",7538,"3185 19TH  ST  BOULDER Colorado","146319325001","R0007387",8129
"538",3902,"354 HOLLYBERRY  LN  BOULDER Colorado","157706301020","R0007402",9931
"539",3590,"602 MAXWELL  AVE  BOULDER Colorado","146125415001","R0007410",2969
"540",2955,"3620 ASPEN  CT  BOULDER Colorado","146319211005","R0007433",6931
"541",3193,"536 MAXWELL  AVE  BOULDER Colorado","146125405007","R0007438",7663
"542",10764,"2180 KOHLER  DR  BOULDER Colorado","157706409003","R0007442",49135
"543",1348,"1630 LOMBARDY  DR  BOULDER Colorado","146319215002","R0007443",6788
"544",15,"1044 10TH  ST  BOULDER Colorado","146331308006","R0007445",6341
"545",6985,"745 HIGHLAND  AVE  BOULDER Colorado","146125410008","R0007455",9300
"546",5803,"3715 CLOVERLEAF  DR  BOULDER Colorado","146319215013","R0007458",7411
"547",10412,"435 CONCORD  AVE  BOULDER Colorado","146125102003","R0007499",5521
"548",10850,"2255 BLUEBELL  AVE  BOULDER Colorado","157706103017","R0007530",14934
"549",4951,"3560 16TH  ST  BOULDER Colorado","146319221010","R0007554",7101
"550",5372,"875 11TH  ST  BOULDER Colorado","146331324016","R0007562",6388
"551",187,"1930 VISTA  DR  BOULDER Colorado","146319407003","R0007567",8589
"552",9915,"2125 PINE  ST  BOULDER Colorado","146330511009","R0007570",6954
"553",3698,"2880 16TH  ST  BOULDER Colorado","146330214001","R0007571",8111
"554",4209,"3054 10TH  ST  BOULDER Colorado","146124406006","R0007594",6348
"555",10254,"1393 NORTHRIDGE  CT  BOULDER Colorado","146318319017","R0007606",6961
"556",4255,"1400 BALSAM  AVE  BOULDER Colorado","146330220001","R0007612",8323
"557",8245,"2795 14TH  ST  BOULDER Colorado","146330221011","R0007614",7372
"558",4777,"711 11TH  ST  BOULDER Colorado","146331329010","R0007656",9241
"559",5754,"653 DEWEY  AVE  BOULDER Colorado","146125126019","R0007657",6159
"560",1231,"574 ARAPAHOE  AVE  BOULDER Colorado","146136102001","R0007677",8034
"561",693,"2236 NICHOLL  ST  BOULDER Colorado","146319433001","R0007685",8568
"562",3395,"2085 GRAPE  AVE  BOULDER Colorado","146319410010","R0007690",8164
"563",425,"3131 5TH  ST  BOULDER Colorado","146124402013","R0007725",7218
"564",5525,"2001 EVERGREEN  AVE  BOULDER Colorado","146319437004","R0007747",8632
"565",841,"652 CONCORD  AVE  BOULDER Colorado","146125120002","R0007771",9323
"566",7322,"250 BROADWAY S   BOULDER Colorado","157705316020","R0007780",8125
"567",8113,"455 HAWTHORN  AVE  BOULDER Colorado","146124400076","R0007788",11332
"568",2712,"2335 JASPER  CT  BOULDER Colorado","146319114031","R0007832",3796
"569",9844,"2144 BLUFF  ST  BOULDER Colorado","146330532001","R0007857",3787
"570",11141,"3175 17TH  ST  BOULDER Colorado","146319327012","R0007864",6639
"571",3745,"603 HIGHLAND  AVE  BOULDER Colorado","146125409005","R0007870",10351
"572",7732,"1050 GRAPE  AVE  BOULDER Colorado","146124429001","R0007874",8073
"573",5837,"1240 EAST RIDGE  AVE  BOULDER Colorado","146332204003","R0007885",6974
"574",4327,"3060 24TH  ST  BOULDER Colorado","146319427008","R0007896",7103
"575",400,"743 9TH  ST  BOULDER Colorado","146136418004","R0007898",6219
"576",8844,"401 ARAPAHOE  AVE  BOULDER Colorado","146136206001","R0007924",4859
"577",2221,"2320 19TH  ST  BOULDER Colorado","146330506005","R0007931",2560
"578",8687,"2580 KOHLER  DR  BOULDER Colorado","157705331002","R0007932",14557
"579",1501,"841 SPRUCE  ST  BOULDER Colorado","146125423013","R0007938",6339
